news_id,smog_index,flesch_reading_ease,flesch_kincaid_grade_level,coleman_liau_index,gunning_fog_index,ari_index,lix_index,dale_chall_score,dale_chall_known_fraction,syllable_count,lexicon_count,sentence_count
47,22.918633597333717,-9.978999999999985,26.801999999999996,25.183400000000002,29.6,36.8226,112.0,13.8488,0.28,114.0,50.0,1.0
48,40.151927282637395,-238.48878378378376,119.8222972972973,20.513175675675665,124.07567567567567,155.68925675675675,334.51351351351354,23.11004594594595,0.46621621621621623,543.0,296.0,1.0
49,47.009536757170046,-245.23327759197318,121.50227424749164,20.03063545150501,127.49297658862878,156.80257525083613,338.46488294314383,24.81136989966555,0.36789297658862874,564.0,299.0,1.0
50,34.936325122603826,-85.12769784172659,59.41856115107913,20.680143884892086,64.52086330935252,77.41431654676259,182.88489208633092,17.686126618705035,0.3165467625899281,261.0,139.0,1.0
51,43.524316300943354,-318.1679729729729,149.31216216216217,21.050810810810805,153.4054054054054,193.10297297297296,411.8918918918919,28.03937837837838,0.38648648648648654,698.0,370.0,1.0
52,48.83107019823106,-294.9132857142856,141.10485714285713,20.598628571428566,147.31428571428572,182.7450857142857,390.57142857142856,26.247514285714285,0.43714285714285717,646.0,350.0,1.0
53,27.366229780566012,-108.23914285714281,71.60742857142857,21.55628571428571,74.11428571428571,96.07942857142856,213.85714285714286,18.154,0.4,300.0,175.0,1.0
54,102.57027562659846,-1712.2450545037289,684.8486173264486,21.215783132530117,704.1535283993117,879.6838209982789,1783.1032702237521,95.91955272518646,0.4004589787722318,3333.0,1743.0,1.0
55,176.68755934439494,-2928.758806993486,1146.1416112444294,25.43586904353788,1179.456839218375,1470.0529173808707,2973.1878642440865,156.31052944806308,0.26362701405553646,6375.0,2917.0,1.0
56,38.344833131655804,-178.84914893617017,96.34595744680851,22.018978723404256,100.46808510638299,126.4144255319149,277.5531914893617,21.264382978723404,0.39148936170212767,434.0,235.0,1.0
57,75.61572407644599,-521.6811818181818,222.38127272727272,23.169381818181815,231.70909090909092,284.7758909090909,602.7272727272727,38.591381818181816,0.2836363636363637,1135.0,550.0,1.0
58,57.02304056849062,-461.6593203883494,205.35436893203882,20.51106796116505,212.9126213592233,265.1531067961165,557.3300970873786,34.65007766990291,0.4233009708737864,944.0,515.0,1.0
59,33.358111892551165,-124.03681818181815,74.03522727272727,21.009374999999995,76.76363636363637,96.14130681818182,220.88636363636363,19.136645454545455,0.34090909090909094,327.0,176.0,1.0
60,41.874830345419994,-183.59304721030037,96.49974248927039,23.00085836909872,101.09699570815451,126.2004721030043,281.49785407725324,21.04435364806867,0.3991416309012875,457.0,233.0,1.0
61,23.72669961743115,-24.629146341463382,36.82414634146342,21.041707317073172,39.14146341463415,49.32341463414634,124.6829268292683,13.310126829268292,0.41463414634146345,151.0,82.0,1.0
62,47.009536757170046,-338.6637037037037,160.8903703703704,19.305950617283944,167.82716049382717,209.20207407407406,443.0246913580247,27.96350617283951,0.5012345679012346,686.0,405.0,1.0
63,46.63607944008524,-237.85501730103803,117.98435986159171,23.22698961937716,123.62768166089967,154.36134948096884,339.8650519031142,25.371008996539793,0.301038062283737,575.0,289.0,1.0
64,23.72669961743115,-27.02192307692306,29.65153846153847,28.930769230769226,30.8,40.800769230769234,115.46153846153845,13.510738461538462,0.3076923076923077,116.0,52.0,1.0
65,45.87937859558344,-353.3678571428571,166.66857142857143,18.683238095238092,173.33333333333334,216.202,454.76190476190476,28.80219047619048,0.49523809523809526,703.0,420.0,1.0
66,27.366229780566012,-66.20304347826084,50.807826086956524,24.247217391304343,52.26086956521739,68.30278260869565,152.3913043478261,15.864521739130435,0.35652173913043483,216.0,115.0,1.0
67,72.62765797065144,-563.8063333333332,240.69233333333332,23.387216666666664,249.86666666666667,309.94644999999997,647.6666666666666,39.31295,0.395,1210.0,599.0,1.0
68,52.27200162373402,-325.8374731182795,150.86956989247312,22.94268817204301,156.75698924731182,195.61548387096775,417.4301075268817,27.704479569892477,0.4139784946236559,724.0,371.0,1.0
69,32.813400396000574,-63.68129629629625,48.70962962962963,24.770462962962956,53.2,65.23472222222222,160.77777777777777,14.713837037037036,0.40740740740740744,216.0,108.0,1.0
70,80.62056069083998,-944.5087398373983,389.2037398373984,21.7302337398374,401.079674796748,500.60582317073175,1029.7317073170732,57.95304634146341,0.4207317073170732,1851.0,984.0,1.0
71,64.12453900981448,-628.9321292217326,269.92657856093984,21.29494860499266,279.0960352422907,348.76859030837005,720.7944199706315,41.98561762114537,0.48017621145374445,1231.0,681.0,1.0
72,48.83107019823106,-294.9132857142856,141.10485714285713,20.598628571428566,147.31428571428572,182.7450857142857,390.57142857142856,26.247514285714285,0.43714285714285717,646.0,350.0,1.0
73,30.526468669271875,-57.6706593406593,43.62967032967033,25.553406593406596,46.50989010989011,57.402307692307694,144.84615384615384,16.486237362637365,0.2417582417582418,195.0,91.0,1.0
74,43.92626865175817,-341.68182926829263,162.5568292682927,18.116439024390242,168.97560975609758,210.7501463414634,443.6585365853658,27.768853658536585,0.5292682926829269,691.0,410.0,1.0
75,68.76355771848807,-518.7812255772645,225.23257548845473,20.82582593250444,234.5783303730018,289.4008348134991,602.2539964476022,36.64716234458259,0.4476021314387212,1075.0,563.0,1.0
76,29.92425515909546,-63.975303030302996,54.75212121212121,19.089621212121205,59.46666666666667,72.65159090909091,163.06060606060606,14.92068484848485,0.4696969696969697,218.0,132.0,1.0
77,34.936325122603826,-126.10566473988436,73.57017341040462,23.21381502890173,76.36763005780347,96.4064739884393,223.28901734104045,19.71594450867052,0.2947976878612717,345.0,173.0,1.0
78,82.69844824415743,-861.090540838852,358.1981236203091,21.008642384105958,370.96512141280357,461.0308940397351,948.6048565121413,54.54056909492273,0.39183222958057395,1685.0,906.0,1.0
79,64.12453900981448,-1067.6000265251987,442.93395225464195,15.644093722369583,456.43183023872683,569.2358090185677,1158.5862068965516,63.49698107869143,0.5313881520778072,1786.0,1131.0,1.0
80,34.4191,-121.9284293193717,77.49581151832462,16.45335078534031,82.682722513089,99.98732984293193,220.84293193717278,18.153966492146594,0.4502617801047121,324.0,191.0,1.0
81,44.71852064996818,-323.3281395348837,154.27488372093023,19.142868217054268,160.2780361757106,200.07441860465116,425.7596899224806,27.355406718346252,0.4832041343669251,657.0,387.0,1.0
82,64.12453900981448,-480.18820754716967,211.65981132075473,21.55045283018868,220.60377358490564,273.4829433962264,572.2641509433962,36.05992452830189,0.38113207547169814,985.0,530.0,1.0
83,109.54577204907321,-2005.549720314033,799.0549263984299,20.73622669283611,822.0105986261041,1026.7983464180568,2078.873405299313,110.11872541707557,0.4278704612365064,3732.0,2038.0,1.0
84,46.63607944008524,-231.03909090909087,113.54363636363635,22.17243636363636,118.43636363636364,146.5222909090909,323.0,24.549454545454545,0.3090909090909091,560.0,275.0,1.0
85,22.918633597333717,-9.978999999999985,26.801999999999996,25.183400000000002,29.6,36.8226,112.0,13.8488,0.28,114.0,50.0,1.0
86,38.80518905135203,-216.1899659863945,116.248231292517,13.868503401360538,122.9061224489796,149.37632653061223,316.44897959183675,23.28301224489796,0.44897959183673475,460.0,294.0,1.0
87,64.65726038205594,-576.6496468699838,248.2146709470305,21.581235955056176,256.6478330658106,320.00080256821826,666.9807383627608,40.2024532905297,0.4109149277688604,1170.0,623.0,1.0
88,80.62056069083998,-1786.6993478260868,719.3701086956522,13.070304347826088,740.0,921.6694782608696,1867.391304347826,103.05501086956521,0.25326086956521743,2675.0,1840.0,1.0
89,40.59008250179778,-174.62720930232553,90.76232558139536,26.82460465116279,94.0,120.26679069767442,278.72093023255815,24.69139534883721,0.11162790697674418,444.0,215.0,1.0
90,79.98624065719592,-1028.0183720930231,423.473023255814,20.53667906976744,436.73488372093027,545.1493209302326,1113.7906976744187,62.25053023255814,0.4344186046511628,1937.0,1075.0,1.0
91,36.43984871569236,-146.51183168316828,83.63554455445544,20.90772277227723,87.53267326732674,109.04247524752475,245.56435643564356,17.9142,0.5,381.0,202.0,1.0
92,19.287186520377343,-35.94666666666666,41.88541666666667,24.258541666666662,41.733333333333334,58.853125,125.16666666666667,11.340766666666667,0.5833333333333333,177.0,96.0,1.0
93,49.88994355526534,-319.4851604278074,150.494064171123,20.499197860962564,156.76577540106953,194.66117647058823,417.58288770053474,27.458662032085563,0.43582887700534756,676.0,373.0,1.0
94,47.379842366654145,-202.7602788844621,103.64342629482071,21.579362549800795,109.9617529880478,134.05637450199202,300.800796812749,21.193862948207173,0.4462151394422311,472.0,251.0,1.0
95,34.4191,-75.95023809523806,54.90238095238095,22.994841269841263,59.923809523809524,72.78309523809523,172.8253968253968,15.397774603174604,0.4206349206349206,253.0,126.0,1.0
96,47.74707474112871,-207.81516393442618,102.58967213114754,22.555163934426222,107.60000000000001,131.33942622950818,292.3606557377049,24.203752459016393,0.23360655737704916,487.0,244.0,1.0
97,55.174695490877035,-356.84225806451605,162.89612903225807,21.672481389578163,169.43821339950375,210.09478908188584,445.92803970223326,29.313911662531016,0.4094292803970223,788.0,403.0,1.0
98,71.91967457239326,-604.0434108527131,257.4927131782946,22.835720930232558,266.9922480620155,332.0026511627907,689.3410852713179,41.44151937984496,0.4015503875968992,1271.0,645.0,1.0
99,103.06134614707706,-1601.605966952264,642.3380538555691,21.208616891064867,661.0908200734394,825.1790085679315,1677.8188494492044,89.56952117503059,0.46022031823745413,3072.0,1632.0,1.0
100,72.62765797065144,-767.740930232558,323.0725581395349,20.68560587515299,334.0460220318238,416.27545899632804,856.6572827417381,49.27824283965728,0.44553243574051404,1512.0,816.0,1.0
101,49.53967013224466,-470.55574626865666,211.83246268656717,18.857667910447756,219.32537313432837,274.32912313432837,568.4626865671642,34.95194328358209,0.4701492537313433,910.0,536.0,1.0
102,25.254471183327073,-69.6755882352941,56.53823529411764,18.71308823529412,58.811764705882354,74.34514705882353,169.8235294117647,15.685526470588236,0.4338235294117647,232.0,136.0,1.0
103,61.1071424816154,-482.7995158286777,213.77035381750466,20.855176908752323,222.47225325884543,276.4263687150838,574.9888268156425,35.044771694599625,0.46741154562383613,1026.0,537.0,1.0
104,38.344833131655804,-125.60548780487801,71.25048780487805,24.708353658536584,74.86829268292684,93.10920731707316,220.70731707317074,17.95500975609756,0.3780487804878049,328.0,164.0,1.0
105,51.26555572744217,-560.7393729903536,245.7713504823151,19.084581993569135,253.3659163987138,317.50438906752413,658.1736334405144,38.340026366559485,0.5257234726688103,1053.0,622.0,1.0
106,38.80518905135203,-195.6711538461538,104.91692307692308,20.058923076923076,110.0,137.33723076923076,298.84615384615387,21.033923076923074,0.48461538461538467,452.0,260.0,1.0
107,31.115726806387368,-96.72143790849671,64.51790849673202,18.72797385620915,67.47450980392158,82.83745098039216,193.52287581699346,17.393048366013073,0.3790849673202614,281.0,153.0,1.0
108,56.41404993898371,-326.6317808219178,149.22849315068493,23.33068493150685,155.53424657534248,192.42698630136985,416.5068493150685,27.318438356164386,0.4164383561643835,773.0,365.0,1.0
109,43.524316300943354,-140.03342857142852,75.9902857142857,25.09028571428571,81.42857142857143,98.90542857142856,233.85714285714286,19.778114285714285,0.29714285714285715,359.0,175.0,1.0
110,34.936325122603826,-98.08799999999998,57.70400000000001,26.650719999999996,59.92000000000001,75.20808,182.6,17.5688,0.28,279.0,125.0,1.0
111,62.497700792001154,-634.9542485549132,273.5076300578035,19.675390173410403,283.042774566474,352.97293352601156,728.1271676300578,42.58328670520231,0.476878612716763,1203.0,692.0,1.0
112,47.009536757170046,-362.34356973995267,168.65612293144207,19.20451536643026,174.7791962174941,218.11843971631205,460.11583924349884,29.305078959810874,0.4728132387706856,740.0,423.0,1.0
113,59.102353612774735,-491.97849442379174,215.28576208178438,21.531505576208172,222.33754646840148,277.4671189591078,583.1672862453531,36.2233687732342,0.395910780669145,1013.0,538.0,1.0
114,40.151927282637395,-213.60781818181817,111.14072727272728,19.131054545454543,116.10909090909091,144.0902181818182,313.9090909090909,21.62112727272727,0.4945454545454545,481.0,275.0,1.0
115,37.405577648673294,-150.6006310679611,85.19951456310679,21.653155339805824,89.39029126213592,111.63626213592232,249.20388349514565,19.49230873786408,0.412621359223301,377.0,206.0,1.0
116,35.94632885924404,-311.5618181818181,152.15272727272728,18.51355844155844,157.42857142857144,198.5715064935065,420.84415584415586,26.109220779220777,0.5558441558441558,636.0,385.0,1.0
117,54.54381647300994,-462.8634615384615,206.77076923076925,19.924057692307688,214.23076923076925,267.18325,559.4230769230769,34.4765,0.44999999999999996,948.0,520.0,1.0
118,51.603359561132024,-410.8753533190578,186.34985010706637,19.95503211991434,192.96702355460388,240.71325481798715,506.186295503212,32.73187237687366,0.39400428265524623,852.0,467.0,1.0
119,28.03038370184959,-43.079999999999984,42.86874999999999,21.865729166666664,46.31666666666666,56.9396875,141.83333333333334,13.643475,0.4375,197.0,96.0,1.0
120,33.89318019102797,-87.96034965034963,60.80937062937063,20.07160839160839,65.31188811188811,78.92286713286714,184.95804195804197,17.69307972027972,0.32867132867132864,276.0,143.0,1.0
121,70.96420352317595,-597.6196255850232,255.606864274571,21.092043681747274,265.198751950078,328.60853354134167,682.965678627145,40.489185023400935,0.44929797191887677,1218.0,641.0,1.0
122,109.69899987796741,-1771.8626974416015,706.8214349276974,22.501073414905452,726.941935483871,908.2111957730813,1844.8854282536151,98.48969877641824,0.41045606229143494,3519.0,1798.0,1.0
123,31.115726806387368,-218.0027852348993,117.49845637583891,16.118791946308722,122.42147651006712,153.17469798657717,327.86577181208054,20.980229530201342,0.6073825503355705,462.0,298.0,1.0
124,30.526468669271875,-189.30236842105256,105.53947368421053,15.884360902255633,109.85864661654136,136.99691729323308,290.43609022556393,19.307772932330828,0.612781954887218,416.0,266.0,1.0
125,39.70852413434088,-328.07768261964736,157.43042821158693,18.010478589420647,162.9309823677582,204.16732997481108,428.98992443324937,27.367446851385388,0.5138539042821159,666.0,397.0,1.0
126,73.79186890980141,-753.5001008827237,315.1074905422447,22.88910466582598,324.9175283732661,406.03839848675915,842.5586380832283,48.57184161412358,0.4148802017654477,1553.0,793.0,1.0
127,44.71852064996818,-204.90120171673814,99.43708154506437,26.61575107296137,102.29871244635194,129.09115879828326,294.80257510729615,23.755083261802575,0.22746781115879833,497.0,233.0,1.0
128,40.151927282637395,-181.5717621145374,94.7206167400881,22.08039647577092,98.20088105726873,122.46713656387664,275.89867841409693,20.64972863436123,0.40528634361233484,420.0,227.0,1.0
129,67.25451789337515,-626.3188095238094,267.3155952380952,21.21327380952381,276.3,344.20375,716.9404761904761,42.89448869047619,0.39434523809523814,1261.0,671.0,1.0
130,22.918633597333717,-9.978999999999985,26.801999999999996,25.183400000000002,29.6,36.8226,112.0,13.8488,0.28,114.0,50.0,1.0
131,41.874830345419994,-178.9967420814479,92.86515837104072,23.2687330316742,96.72579185520362,120.42027149321265,268.5113122171946,21.821690497737556,0.31221719457013575,445.0,221.0,1.0
132,71.91967457239326,-547.6462244897958,235.46367346938777,21.782874149659857,245.06394557823128,302.66433673469385,635.6190476190476,38.724731972789115,0.3945578231292517,1189.0,587.0,1.0
133,49.53967013224466,-322.8460752688172,150.45720430107528,21.92935483870968,155.8967741935484,194.8051612903226,416.0860215053763,28.765635483870966,0.3467741935483871,706.0,372.0,1.0
134,41.45136702584282,-251.06455974842765,127.05767295597485,18.704779874213838,132.86037735849058,165.2375471698113,348.8176100628931,23.022296855345914,0.5408805031446541,552.0,317.0,1.0
135,60.82500921373889,-481.41544776119395,213.32947761194032,19.912593283582087,222.01194029850745,275.1727052238806,573.5,34.39222313432836,0.5055970149253731,980.0,536.0,1.0
136,32.258504731302004,-91.50566666666663,63.04866666666666,19.418533333333325,66.93333333333334,81.8928,186.66666666666666,17.019266666666667,0.3933333333333333,267.0,150.0,1.0
137,44.3242992348623,-197.22859999999994,102.6308,20.315279999999998,108.32000000000001,132.54592,288.4,23.7688,0.28,474.0,250.0,1.0
138,35.445273040754685,-125.1894444444444,75.19444444444444,20.81311111111111,79.11111111111111,97.98133333333334,222.22222222222223,18.314277777777775,0.40555555555555556,337.0,180.0,1.0
139,69.7505974313847,-660.3215909090908,280.0055113636364,22.26669034090909,289.32727272727277,361.0445028409091,747.0397727272727,44.04699375,0.421875,1385.0,703.0,1.0
140,38.344833131655804,-181.75613733905575,96.24652360515022,22.16665236051502,99.72360515021461,125.5333905579399,275.0600858369099,20.77328068669528,0.41630901287553645,435.0,233.0,1.0
141,81.66637669075365,-831.3772988505746,345.0991954022989,22.51144827586207,356.68965517241384,444.233724137931,917.1264367816092,53.007137931034485,0.3758620689655172,1674.0,870.0,1.0
142,38.344833131655804,-176.2216666666666,97.23416666666668,19.513166666666667,102.33333333333334,126.9085,280.4166666666667,21.312208333333334,0.4041666666666667,434.0,240.0,1.0
143,43.92626865175817,-353.54422062350113,165.94263788968826,19.835299760191848,171.69208633093527,215.62366906474819,454.8896882494005,29.998164028776976,0.41007194244604317,723.0,416.0,1.0
144,67.76144608150936,-823.654362186788,346.0352391799545,20.035797266514802,357.03143507972663,446.25379271070614,919.116173120729,52.93647653758542,0.4054669703872438,1583.0,878.0,1.0
145,51.26555572744217,-314.80581967213107,147.8483606557377,20.600628415300545,154.15956284153006,190.74368852459014,405.07103825136613,26.911441530054645,0.44535519125683065,698.0,366.0,1.0
146,64.92189885229345,-595.7283333333331,255.59623052959503,20.731822429906547,264.08971962616823,328.82042056074766,680.6292834890966,41.87796635514019,0.36448598130841126,1149.0,642.0,1.0
147,78.48539887408216,-944.7455050505049,390.7368686868687,21.10416161616161,403.03030303030306,503.10503030303033,1033.939393939394,58.38660606060606,0.4121212121212121,1847.0,990.0,1.0
148,44.3242992348623,-172.03900473933646,89.40521327014218,24.310805687203786,94.25781990521328,116.2587203791469,260.28909952606637,20.343704265402845,0.3744075829383886,442.0,211.0,1.0
149,39.70852413434088,-124.58993788819873,70.36024844720497,23.304720496894408,74.58633540372671,90.48950310559005,205.72049689440993,17.4988298136646,0.39751552795031053,335.0,161.0,1.0
150,38.344833131655804,-128.54429378531069,74.90666666666667,20.335536723163838,79.38757062146892,96.10169491525423,214.28813559322035,19.305866666666667,0.33333333333333337,333.0,177.0,1.0
151,72.15647587363436,-733.6601269035532,311.12213197969544,19.950406091370557,322.6111675126904,401.18862944162436,826.3248730964467,48.001741624365486,0.43527918781725883,1433.0,788.0,1.0
152,69.99508081236824,-751.5409999999998,316.588,20.643687499999995,326.85,407.7425625,841.0,48.3842375,0.44875,1503.0,800.0,1.0
153,48.47261783882675,-241.60989898989897,120.50262626262625,21.04535353535353,127.28484848484848,156.61454545454544,342.7912457912458,24.30089696969697,0.3939393939393939,566.0,297.0,1.0
154,54.86021771458258,-298.3289024390243,136.07390243902438,24.58432926829268,141.20000000000002,174.93689024390244,379.5243902439024,26.42639146341463,0.3567073170731707,690.0,328.0,1.0
155,59.97020774782631,-330.14958904109585,149.71342465753423,22.73361643835616,156.84931506849318,191.94953424657533,418.4246575342466,29.65449315068493,0.2684931506849315,743.0,365.0,1.0
156,50.237612606534285,-266.70188311688304,126.71246753246754,23.22902597402597,132.03116883116886,163.85785714285714,355.72727272727275,24.65852077922078,0.4058441558441559,633.0,308.0,1.0
157,72.86205512166396,-846.1707303370786,352.14011235955064,21.796112359550566,362.69662921348316,453.6610786516854,934.943820224719,54.38088764044944,0.35168539325842696,1626.0,890.0,1.0
158,25.254471183327073,-81.70469798657714,61.44751677852349,15.385637583892613,63.6268456375839,78.16892617449665,175.1744966442953,16.610064429530205,0.4161073825503355,257.0,149.0,1.0
